review_id,text_clean,text_raw,aspects,aspect_sentiments,star_rating_norm,is_app_platform,char_len,word_len,arabic_ratio,has_emoji
9965,عرضت لعمليه احتال عن طريق شريك للموقع Rental cover للمرة الثانية عدم استرجاع مبلغ التغطية حرامية,عرضت لعمليه احتال عن طريق شريك للموقع Rental cover للمرة الثانية عدم استرجاع مبلغ التغطية حرامية,"['service', 'price']","{'service': 'negative', 'price': 'negative'}",0.2,1,96,16,0.7291666666666666,0
644,الكل جي محروق و اتغير و بردو محروق الstaff سوداني محدش بيكلم عربي بكلمهم English عملين عبط طلبت اتكلم مع الشيف يقولولي مش بيخرج ممنوع باقي الاكل ملوش طعم و ال حجم صغير اووي,الكل جي محروق و أتغير و بردو محروق الstaff سوداني محدش بيكلم عربي بكلمهم English عملين عبط طلبت أتكلم مع الشيف يقولولي مش بيخرج ممنوع باقي الاكل ملوش طعم و ال حجم صغير اووي,"['food', 'service']","{'food': 'negative', 'service': 'negative'}",0.2,0,172,34,0.7383720930232558,0
3587,معلش هو في اشعة لقياس تدفق البول في المستشفى.؟,معلش هو في أشعة لقياس تدفق البول في المستشفى.؟,['none'],{'none': 'neutral'},0.4,0,46,9,0.8043478260869565,0
1485,تجربة رايعة لقد استمعت جدا بالطعام و الاجواء و مساعدة رانيا فريد,تجربة رائعة لقد استمعت جدا بالطعام و الاجواء و مساعدة رانيا فريد,"['food', 'ambiance', 'service']","{'food': 'positive', 'ambiance': 'positive', 'service': 'positive'}",1.0,0,64,12,0.828125,0
6572,استخدم التطبيق يوميا ومع ذلك لا يتم كود خصم . المفروض التمييز بين من يستخدم التطبيق بكثره ومن يستخدمه لمشوار,استخدم التطبيق يوميا ومع ذلك لا يتم كود خصم . المفروض التمييز بين من يستخدم التطبيق بكثره ومن يستخدمه لمشوار,"['app_experience', 'price']","{'app_experience': 'neutral', 'price': 'negative'}",0.6,1,108,20,0.8148148148148148,0
5794,انا عروسه و روحت لدكتورة نهى و اتعاملت معايا احلى معامله و عملتلي احلى حشوة و كمان حشوة هدية و وسختلها البالطو بالبدرة بتاعتي و حقيقي دكتورة انسانية و طيوبه و دمها خفيف و الاهم انها شاطرة اوي,"انا عروسه و روحت لدكتورة نهى و اتعاملت معايا احلى معامله و عملتلي احلى حشوة و كمان حشوة هدية😍
و وسختلها البالطو بالبدرة بتاعتي 😅😅😅
و حقيقي دكتورة إنسانية و طيوبه و دمها خفيف
و الأهم أنها شاطرة أوي",['service'],{'service': 'positive'},1.0,0,196,39,0.7857142857142857,1
5331,السلام عليكم عندكم قميص ريال مدريد كم طويل لون اورنج او رصاصي يكون من غير اسم لاعب,"السلام عليكم
عندكم قميص ريال مدريد  كم طويل لون اورنج او رصاصي يكون من غير اسم لاعب",['none'],{'none': 'neutral'},0.6,0,83,17,0.7951807228915663,0
9681,شكرا,شكرا,['general'],{'general': 'positive'},1.0,1,4,1,1.0,0
123,Shady,Shady,['none'],{'none': 'neutral'},1.0,0,5,1,0.0,0
7926,التطبيق كويس لكن المشكلة فى بتوع التوصيل ليهم ٧ شهور بشيلوا زيادة اخر واحد شال ٣٠٠ جنية زيادة وقدمت شكوى قبل كدا والموضوع زاد عن حده صراحه,التطبيق كويس لكن المشكلة فى بتوع التوصيل ليهم ٧ شهور بشيلوا زيادة اخر واحد شال ٣٠٠ جنية زيادة وقدمت شكوى قبل كدا والموضوع زاد عن حده صراحه,"['app_experience', 'delivery', 'service']","{'app_experience': 'positive', 'delivery': 'negative', 'service': 'negative'}",0.2,1,138,27,0.8115942028985508,0
1021,معندوش اصناف الي موجوده في المنيو 2تاخير شديد,"معندوش أصناف الي موجوده في المنيو
2تاخير شديد","['food', 'delivery']","{'food': 'negative', 'delivery': 'negative'}",0.2,0,45,8,0.8222222222222222,0
6380,خدمه جدا سيية,خدمه جدا سيئة,['service'],{'service': 'negative'},0.2,1,13,3,0.8461538461538461,0
7512,اسوء تجربة شراء في حياتي مع تطبيق جوميا وخدمة العملاء. قمت بعمل اوردر ودفع ثمن المنتج الشحن على اساس التوصيل لحد باب البيت، وبعدها اتفاجيت ان شركة الشحن رفضت التوصيل بحجة ان العنوان في قرية. وعند التواصل مع خدمة العملاء، تم ابلاغي ان ده سياسة الشركة وان التوصيل لاي قرية او عزبة ممنوع. المشكلة ان السياسة دي غير مكتوبة او معلنة لا على الموقع ولا على الابلكيشن، ومفيش اي تنبيه للعميل قبل الدفع. اللي بيحصل فعليا ان العميل يدفع ثمن الشحن ينتظر الاوردر ثم يفاجا ان شركة الشحن مش هتوصل,اسوء تجربة شراء في حياتي مع تطبيق جوميا وخدمة العملاء. قمت بعمل أوردر ودفع ثمن المنتج + الشحن على أساس التوصيل لحد باب البيت، وبعدها اتفاجئت إن شركة الشحن رفضت التوصيل بحجة إن العنوان في قرية. وعند التواصل مع خدمة العملاء، تم إبلاغي إن ده “سياسة الشركة” وإن التوصيل لأي قرية أو عزبة ممنوع. المشكلة إن السياسة دي غير مكتوبة أو معلنة لا على الموقع ولا على الأبلكيشن، ومفيش أي تنبيه للعميل قبل الدفع. اللي بيحصل فعليًا إن العميل: يدفع ثمن الشحن ينتظر الأوردر ثم يُفاجأ إن شركة الشحن مش هتوصل,"['delivery', 'service', 'app_experience']","{'delivery': 'negative', 'service': 'negative', 'app_experience': 'negative'}",0.2,1,488,91,0.7991803278688525,0
4963,نصابين .. وشغلهم غير جيد يعتمد على مجرد التسويق والدعاية دون الجودة .. روحت مجرد كشف اخد راي الدكتور في الشغل اللي عايزة اعمله كسر التركيبة اللي جايبة بيها عشان يدبسني في شغل معاه خرجت دفعت عربون المرة اللي بعدها قالولي لازم ادفع المبلغ كامل قبل ما الشغل يتنفذ او حتي اعمل بروفا عليه عشان يدبس الناس انهم يضطروا يستلموا شغل غير جيد ولما قولت المبدا مش مناسب اخدوا العربون اللي كنت دافعاه كامل ١٥٠٠ عربون كراون يتاخد بحجة انه مقابل المقاس اللي اخده بدون اذن مني .. فعلا لايتسم بالامانة ولا المصداقية,"نصابين .. وشغلهم غير جيد يعتمد على مجرد التسويق والدعاية دون الجودة ..
روحت مجرد كشف اخد رأي الدكتور في الشغل اللي عايزة اعمله كسر التركيبة اللي جايبة بيها عشان يدبسني في شغل معاه
خرجت دفعت عربون المرة اللي بعدها قالولي لازم ادفع المبلغ كامل قبل ما الشغل يتنفذ أو حتي اعمل بروفا عليه عشان يدبس الناس أنهم يضطروا يستلموا شغل غير جيد ولما قولت المبدأ مش مناسب اخدوا العربون اللي كنت دافعاه كامل  ١٥٠٠ عربون كراون يتاخد بحجة أنه مقابل المقاس اللي اخده بدون إذن مني .. فعلا لايتسم بالأمانة ولا المصداقية","['service', 'price']","{'service': 'negative', 'price': 'negative'}",0.2,0,499,93,0.8016032064128257,0
6457,مميز وبسيط لكن الضرايب والتوصيل غالي,مميز وبسيط لكن الضرايب والتوصيل غالي,"['price', 'delivery']","{'price': 'negative', 'delivery': 'negative'}",0.8,1,36,6,0.8611111111111112,0
9632,تجربة رايعة جدا وخاصة خدمة العملاء Alaa Maher تستاهل مليون نجمة سرعة اتقان,تجربة رائعة جدا وخاصة خدمة العملاء Alaa Maher تستاهل مليون نجمة سرعة اتقان,['service'],{'service': 'positive'},1.0,1,74,13,0.7162162162162162,0
3701,اخلى ندى واحلى ايدين تتلف في حرير واحلى ثرابي وبيب توك في داون تاون,اخلى ندى واحلى ايدين تتلف في حرير 🧡🧡🧡🧡 واحلى ثرابي وبيب توك في داون تاون,['service'],{'service': 'positive'},1.0,0,72,15,0.75,1
2211,معاملة زفت وكلشي صاير بايظ وعاطل,معاملة زفت وكلشي صاير بايظ وعاطل,['service'],{'service': 'negative'},0.2,0,32,6,0.84375,0
2595,الفول والطعمية علي اصله,الفول والطعمية علي أصله,['food'],{'food': 'positive'},1.0,0,23,4,0.8695652173913043,0
928,زحمه موت والاسعار الي حد ما مناسبة لبعض الفيات,زحمه موت والأسعار الي حد ما مناسبة لبعض الفئات,"['ambiance', 'price']","{'ambiance': 'negative', 'price': 'neutral'}",0.6,0,46,9,0.8260869565217391,0
5308,سي جدا البيتزا محروقه اكل سيء سيء جدا انصح الناس بعدم التعامل معها والتعامل سيء حاجه قرف اوي,سي جدا البيتزا محروقه اكل سيء سيء جدا انصح الناس بعدم التعامل معها والتعامل سيء حاجه قرف اوي 🤬😡😡😡😡😡😡😡😡😡🤮🤮🤢,"['food', 'service']","{'food': 'negative', 'service': 'negative'}",0.2,0,106,19,0.7075471698113207,1
